size,seed,role,algo,repeat,ok,error,time_ns,tracemalloc_peak_bytes,rss_delta_bytes,ascii_h,ascii_w,wall_count,corridor_count,path_length,explored_count,visited_count,other_count
79,4,generator,Kruskal,4,1,,90301100,2700948,110592,159,159,12798,12483,0,0,0,0
79,5,generator,Kruskal,5,1,,88339300,2700948,-8192,159,159,12798,12483,0,0,0,0
79,1,solver,Backtracking,1,1,,68474900,2752540,-2711552,159,159,12798,12483,2315,10028,12343,0
79,2,solver,Backtracking,2,1,,67275800,2752540,577536,159,159,12798,12483,2315,10028,12343,0
79,3,solver,Backtracking,3,1,,68556900,2752540,-57344,159,159,12798,12483,2315,10028,12343,0
79,4,solver,Backtracking,4,1,,67517000,2752540,28672,159,159,12798,12483,2315,10028,12343,0
79,5,solver,Backtracking,5,1,,69024700,2752540,-24576,159,159,12798,12483,2315,10028,12343,0
79,1,solver,AStar,1,1,,35174700,1220628,-262144,159,159,12798,12483,2315,1980,4295,0
79,2,solver,AStar,2,1,,35540300,1220628,61440,159,159,12798,12483,2315,1980,4295,0
79,3,solver,AStar,3,1,,35053900,1220628,147456,159,159,12798,12483,2315,1980,4295,0
79,4,solver,AStar,4,1,,35354100,1220628,131072,159,159,12798,12483,2315,1980,4295,0
79,5,solver,AStar,5,1,,35818100,1220628,20480,159,159,12798,12483,2315,1980,4295,0
80,1,generator,Backtracking,1,1,,88362200,426044,249856,161,161,13120,12801,0,0,0,0
80,2,generator,Backtracking,2,1,,86051500,468460,122880,161,161,13120,12801,0,0,0,0
80,3,generator,Backtracking,3,1,,86786300,470420,16384,161,161,13120,12801,0,0,0,0
80,4,generator,Backtracking,4,1,,85260000,442124,126976,161,161,13120,12801,0,0,0,0
80,5,generator,Backtracking,5,1,,86876700,460508,16384,161,161,13120,12801,0,0,0,0
80,1,generator,Kruskal,1,1,,93356300,2764524,-28672,161,161,13120,12801,0,0,0,0
80,2,generator,Kruskal,2,1,,90638700,2764524,1343488,161,161,13120,12801,0,0,0,0
80,3,generator,Kruskal,3,1,,93726500,2764524,217088,161,161,13120,12801,0,0,0,0
80,4,generator,Kruskal,4,1,,92266900,2764524,126976,161,161,13120,12801,0,0,0,0
80,5,generator,Kruskal,5,1,,92858100,2764524,-8192,161,161,13120,12801,0,0,0,0
80,1,solver,Backtracking,1,1,,70015900,2769748,413696,161,161,13120,12801,2023,10620,12643,0
80,2,solver,Backtracking,2,1,,69967200,2769748,184320,161,161,13120,12801,2023,10620,12643,0
80,3,solver,Backtracking,3,1,,70578500,2769748,-90112,161,161,13120,12801,2023,10620,12643,0
80,4,solver,Backtracking,4,1,,69915100,2769748,262144,161,161,13120,12801,2023,10620,12643,0
80,5,solver,Backtracking,5,1,,71217800,2769748,-12288,161,161,13120,12801,2023,10620,12643,0
80,1,solver,AStar,1,1,,25498600,1166348,-843776,161,161,13120,12801,2023,1128,3151,0
80,2,solver,AStar,2,1,,26587900,1166348,131072,161,161,13120,12801,2023,1128,3151,0
80,3,solver,AStar,3,1,,27109800,1166348,90112,161,161,13120,12801,2023,1128,3151,0
80,4,solver,AStar,4,1,,29306600,1166348,212992,161,161,13120,12801,2023,1128,3151,0
80,5,solver,AStar,5,1,,26544900,1166348,167936,161,161,13120,12801,2023,1128,3151,0
81,1,generator,Backtracking,1,1,,91372000,467124,-6254592,163,163,13446,13123,0,0,0,0
81,2,generator,Backtracking,2,1,,87912500,475692,1040384,163,163,13446,13123,0,0,0,0
81,3,generator,Backtracking,3,1,,88377900,501620,282624,163,163,13446,13123,0,0,0,0
81,4,generator,Backtracking,4,1,,87020600,452380,307200,163,163,13446,13123,0,0,0,0
81,5,generator,Backtracking,5,1,,89300100,443700,118784,163,163,13446,13123,0,0,0,0
81,1,generator,Kruskal,1,1,,92085500,2828884,4333568,163,163,13446,13123,0,0,0,0
81,2,generator,Kruskal,2,1,,92758600,2828884,380928,163,163,13446,13123,0,0,0,0
81,3,generator,Kruskal,3,1,,94666400,2828884,-86016,163,163,13446,13123,0,0,0,0
81,4,generator,Kruskal,4,1,,95639100,2828884,8192,163,163,13446,13123,0,0,0,0
81,5,generator,Kruskal,5,1,,92696800,2828884,-12288,163,163,13446,13123,0,0,0,0
81,1,solver,Backtracking,1,1,,73054900,2783308,196608,163,163,13446,13123,2407,10500,12907,0
81,2,solver,Backtracking,2,1,,71961100,2783308,-2338816,163,163,13446,13123,2407,10500,12907,0
81,3,solver,Backtracking,3,1,,70791300,2783308,1249280,163,163,13446,13123,2407,10500,12907,0
81,4,solver,Backtracking,4,1,,69462400,2783308,-471040,163,163,13446,13123,2407,10500,12907,0
81,5,solver,Backtracking,5,1,,70718400,2783308,126976,163,163,13446,13123,2407,10500,12907,0
81,1,solver,AStar,1,1,,34776500,1232356,-458752,163,163,13446,13123,2407,1778,4185,0
81,2,solver,AStar,2,1,,34379800,1232356,-143360,163,163,13446,13123,2407,1778,4185,0
81,3,solver,AStar,3,1,,34181100,1232356,180224,163,163,13446,13123,2407,1778,4185,0
81,4,solver,AStar,4,1,,34423900,1232356,-69632,163,163,13446,13123,2407,1778,4185,0
81,5,solver,AStar,5,1,,34312400,1232356,0,163,163,13446,13123,2407,1778,4185,0
82,1,generator,Backtracking,1,1,,97517400,465804,425984,165,165,13776,13449,0,0,0,0
82,2,generator,Backtracking,2,1,,103512300,493244,253952,165,165,13776,13449,0,0,0,0
82,3,generator,Backtracking,3,1,,98945500,494588,36864,165,165,13776,13449,0,0,0,0
82,4,generator,Backtracking,4,1,,94140200,442876,53248,165,165,13776,13449,0,0,0,0
82,5,generator,Backtracking,5,1,,94066700,468324,4096,165,165,13776,13449,0,0,0,0
82,1,generator,Kruskal,1,1,,101420700,2893996,-348160,165,165,13776,13449,0,0,0,0
82,2,generator,Kruskal,2,1,,101077100,2893996,1224704,165,165,13776,13449,0,0,0,0
82,3,generator,Kruskal,3,1,,101352200,2893996,204800,165,165,13776,13449,0,0,0,0
82,4,generator,Kruskal,4,1,,103031000,2893996,184320,165,165,13776,13449,0,0,0,0
82,5,generator,Kruskal,5,1,,101249300,2893996,49152,165,165,13776,13449,0,0,0,0
82,1,solver,Backtracking,1,1,,73751600,2800540,-28672,165,165,13776,13449,2163,11024,13187,0
82,2,solver,Backtracking,2,1,,73896600,2800540,270336,165,165,13776,13449,2163,11024,13187,0
82,3,solver,Backtracking,3,1,,71485100,2800540,90112,165,165,13776,13449,2163,11024,13187,0
82,4,solver,Backtracking,4,1,,73596900,2800540,-12288,165,165,13776,13449,2163,11024,13187,0
82,5,solver,Backtracking,5,1,,72619200,2800540,-32768,165,165,13776,13449,2163,11024,13187,0
82,1,solver,AStar,1,1,,29921900,1189220,-385024,165,165,13776,13449,2163,1408,3571,0
82,2,solver,AStar,2,1,,30097600,1189220,602112,165,165,13776,13449,2163,1408,3571,0
82,3,solver,AStar,3,1,,30002300,1189220,-114688,165,165,13776,13449,2163,1408,3571,0
82,4,solver,AStar,4,1,,31106500,1189220,-12288,165,165,13776,13449,2163,1408,3571,0
82,5,solver,AStar,5,1,,30106100,1189220,32768,165,165,13776,13449,2163,1408,3571,0
83,1,generator,Backtracking,1,1,,99342300,493900,-5206016,167,167,14110,13779,0,0,0,0
83,2,generator,Backtracking,2,1,,96831200,503756,708608,167,167,14110,13779,0,0,0,0
83,3,generator,Backtracking,3,1,,95345700,499892,131072,167,167,14110,13779,0,0,0,0
83,4,generator,Backtracking,4,1,,95485200,471612,200704,167,167,14110,13779,0,0,0,0
83,5,generator,Backtracking,5,1,,94857400,493620,90112,167,167,14110,13779,0,0,0,0
83,1,generator,Kruskal,1,1,,100563000,2973428,4456448,167,167,14110,13779,0,0,0,0
83,2,generator,Kruskal,2,1,,98904400,2973428,356352,167,167,14110,13779,0,0,0,0
83,3,generator,Kruskal,3,1,,103649000,2973428,-61440,167,167,14110,13779,0,0,0,0
83,4,generator,Kruskal,4,1,,100398500,2973428,24576,167,167,14110,13779,0,0,0,0
83,5,generator,Kruskal,5,1,,97389700,2973428,-57344,167,167,14110,13779,0,0,0,0
83,1,solver,Backtracking,1,1,,74896400,2817932,-2912256,167,167,14110,13779,2667,10838,13505,0
83,2,solver,Backtracking,2,1,,74994800,2817932,1249280,167,167,14110,13779,2667,10838,13505,0
83,3,solver,Backtracking,3,1,,74688200,2817932,516096,167,167,14110,13779,2667,10838,13505,0
83,4,solver,Backtracking,4,1,,78347200,2817932,-307200,167,167,14110,13779,2667,10838,13505,0
83,5,solver,Backtracking,5,1,,73631000,2817932,-212992,167,167,14110,13779,2667,10838,13505,0
83,1,solver,AStar,1,1,,40114500,1304148,-299008,167,167,14110,13779,2667,2086,4753,0
83,2,solver,AStar,2,1,,39299700,1304148,-4096,167,167,14110,13779,2667,2086,4753,0
83,3,solver,AStar,3,1,,44211500,1304148,200704,167,167,14110,13779,2667,2086,4753,0
83,4,solver,AStar,4,1,,39583300,1304148,114688,167,167,14110,13779,2667,2086,4753,0
83,5,solver,AStar,5,1,,40217000,1304148,114688,167,167,14110,13779,2667,2086,4753,0
84,1,generator,Backtracking,1,1,,100439700,485612,409600,169,169,14448,14113,0,0,0,0
84,2,generator,Backtracking,2,1,,96366900,504484,98304,169,169,14448,14113,0,0,0,0
84,3,generator,Backtracking,3,1,,97333000,513948,57344,169,169,14448,14113,0,0,0,0
84,4,generator,Backtracking,4,1,,94336600,459052,114688,169,169,14448,14113,0,0,0,0
84,5,generator,Backtracking,5,1,,97271100,500060,-4194304,169,169,14448,14113,0,0,0,0
84,1,generator,Kruskal,1,1,,105352000,3040076,5152768,169,169,14448,14113,0,0,0,0
84,2,generator,Kruskal,2,1,,103576700,3040076,507904,169,169,14448,14113,0,0,0,0
84,3,generator,Kruskal,3,1,,102111100,3040076,274432,169,169,14448,14113,0,0,0,0
84,4,generator,Kruskal,4,1,,101622100,3040076,282624,169,169,14448,14113,0,0,0,0
84,5,generator,Kruskal,5,1,,104363600,3040076,-176128,169,169,14448,14113,0,0,0,0
84,1,solver,Backtracking,1,1,,78704900,2877868,-237568,169,169,14448,14113,2271,11684,13955,0
84,2,solver,Backtracking,2,1,,76609200,2877868,98304,169,169,14448,14113,2271,11684,13955,0
84,3,solver,Backtracking,3,1,,79408900,2877868,131072,169,169,14448,14113,2271,11684,13955,0
84,4,solver,Backtracking,4,1,,78411300,2877868,-94208,169,169,14448,14113,2271,11684,13955,0
84,5,solver,Backtracking,5,1,,76978500,2877868,-12288,169,169,14448,14113,2271,11684,13955,0
84,1,solver,AStar,1,1,,31665600,1226708,-561152,169,169,14448,14113,2271,1484,3755,0
84,2,solver,AStar,2,1,,31217800,1226708,-3522560,169,169,14448,14113,2271,1484,3755,0
84,3,solver,AStar,3,1,,32569200,1226708,430080,169,169,14448,14113,2271,1484,3755,0
84,4,solver,AStar,4,1,,31636100,1226708,151552,169,169,14448,14113,2271,1484,3755,0
84,5,solver,AStar,5,1,,32329300,1226708,184320,169,169,14448,14113,2271,1484,3755,0
85,1,generator,Backtracking,1,1,,100570600,491900,303104,171,171,14790,14451,0,0,0,0
85,2,generator,Backtracking,2,1,,100972600,519956,65536,171,171,14790,14451,0,0,0,0
85,3,generator,Backtracking,3,1,,104985900,513516,86016,171,171,14790,14451,0,0,0,0
85,4,generator,Backtracking,4,1,,99318800,469484,114688,171,171,14790,14451,0,0,0,0
85,5,generator,Backtracking,5,1,,101100800,493580,8192,171,171,14790,14451,0,0,0,0
85,1,generator,Kruskal,1,1,,110222000,3107508,4067328,171,171,14790,14451,0,0,0,0
85,2,generator,Kruskal,2,1,,105651600,3107508,-8192,171,171,14790,14451,0,0,0,0
85,3,generator,Kruskal,3,1,,108406300,3107508,-151552,171,171,14790,14451,0,0,0,0
85,4,generator,Kruskal,4,1,,110459000,3107508,-2265088,171,171,14790,14451,0,0,0,0
85,5,generator,Kruskal,5,1,,108693700,3107508,913408,171,171,14790,14451,0,0,0,0
85,1,solver,Backtracking,1,1,,88233600,2933692,-151552,171,171,14790,14451,2131,12174,14305,0
85,2,solver,Backtracking,2,1,,93640300,2933692,188416,171,171,14790,14451,2131,12174,14305,0
85,3,solver,Backtracking,3,1,,88973900,2933692,172032,171,171,14790,14451,2131,12174,14305,0
85,4,solver,Backtracking,4,1,,94346300,2933692,-106496,171,171,14790,14451,2131,12174,14305,0
85,5,solver,Backtracking,5,1,,90900700,2933692,61440,171,171,14790,14451,2131,12174,14305,0
85,1,solver,AStar,1,1,,29939500,1220652,-970752,171,171,14790,14451,2131,1190,3321,0
85,2,solver,AStar,2,1,,38979500,1220652,118784,171,171,14790,14451,2131,1190,3321,0
85,3,solver,AStar,3,1,,29468100,1220652,385024,171,171,14790,14451,2131,1190,3321,0
85,4,solver,AStar,4,1,,28489800,1220652,335872,171,171,14790,14451,2131,1190,3321,0
85,5,solver,AStar,5,1,,28352800,1220652,-8192,171,171,14790,14451,2131,1190,3321,0
86,1,generator,Backtracking,1,1,,105848600,527492,499712,173,173,15136,14793,0,0,0,0
86,2,generator,Backtracking,2,1,,103875100,546588,-4415488,173,173,15136,14793,0,0,0,0
86,3,generator,Backtracking,3,1,,102687900,561372,774144,173,173,15136,14793,0,0,0,0
86,4,generator,Backtracking,4,1,,103368000,532756,192512,173,173,15136,14793,0,0,0,0
86,5,generator,Backtracking,5,1,,105373200,548156,135168,173,173,15136,14793,0,0,0,0
86,1,generator,Kruskal,1,1,,112960700,3214668,4743168,173,173,15136,14793,0,0,0,0
86,2,generator,Kruskal,2,1,,112039000,3214668,331776,173,173,15136,14793,0,0,0,0
86,3,generator,Kruskal,3,1,,112356500,3214668,188416,173,173,15136,14793,0,0,0,0
86,4,generator,Kruskal,4,1,,110633600,3214668,-159744,173,173,15136,14793,0,0,0,0
86,5,generator,Kruskal,5,1,,114411700,3214668,53248,173,173,15136,14793,0,0,0,0
86,1,solver,Backtracking,1,1,,84068700,2979692,-266240,173,173,15136,14793,2095,12464,14559,0
86,2,solver,Backtracking,2,1,,86643000,2979692,-2285568,173,173,15136,14793,2095,12464,14559,0
86,3,solver,Backtracking,3,1,,82747200,2979692,630784,173,173,15136,14793,2095,12464,14559,0
86,4,solver,Backtracking,4,1,,80834200,2979692,-180224,173,173,15136,14793,2095,12464,14559,0
86,5,solver,Backtracking,5,1,,82364300,2979692,86016,173,173,15136,14793,2095,12464,14559,0
86,1,solver,AStar,1,1,,27554800,1232268,-618496,173,173,15136,14793,2095,1174,3269,0
86,2,solver,AStar,2,1,,27411800,1232268,200704,173,173,15136,14793,2095,1174,3269,0
86,3,solver,AStar,3,1,,27488200,1232268,0,173,173,15136,14793,2095,1174,3269,0
86,4,solver,AStar,4,1,,28215400,1232268,0,173,173,15136,14793,2095,1174,3269,0
86,5,solver,AStar,5,1,,27283600,1232268,0,173,173,15136,14793,2095,1174,3269,0
87,1,generator,Backtracking,1,1,,112242300,563604,184320,175,175,15486,15139,0,0,0,0
87,2,generator,Backtracking,2,1,,103084500,576644,40960,175,175,15486,15139,0,0,0,0
87,3,generator,Backtracking,3,1,,107647900,583476,57344,175,175,15486,15139,0,0,0,0
87,4,generator,Backtracking,4,1,,109466500,540644,143360,175,175,15486,15139,0,0,0,0
87,5,generator,Backtracking,5,1,,109952800,523044,-4329472,175,175,15486,15139,0,0,0,0
87,1,generator,Kruskal,1,1,,115303400,3284084,5337088,175,175,15486,15139,0,0,0,0
87,2,generator,Kruskal,2,1,,118226200,3284084,466944,175,175,15486,15139,0,0,0,0
87,3,generator,Kruskal,3,1,,120400700,3284084,217088,175,175,15486,15139,0,0,0,0
87,4,generator,Kruskal,4,1,,111513100,3284084,122880,175,175,15486,15139,0,0,0,0
87,5,generator,Kruskal,5,1,,111858500,3284084,163840,175,175,15486,15139,0,0,0,0
87,1,solver,Backtracking,1,1,,85328700,3032900,77824,175,175,15486,15139,2327,12554,14881,0
87,2,solver,Backtracking,2,1,,86612600,3032900,36864,175,175,15486,15139,2327,12554,14881,0
87,3,solver,Backtracking,3,1,,85501500,3032900,-65536,175,175,15486,15139,2327,12554,14881,0
87,4,solver,Backtracking,4,1,,84789200,3032900,-118784,175,175,15486,15139,2327,12554,14881,0
87,5,solver,Backtracking,5,1,,83157400,3032900,-1847296,175,175,15486,15139,2327,12554,14881,0
87,1,solver,AStar,1,1,,33713400,1273876,-311296,175,175,15486,15139,2327,1572,3899,0
87,2,solver,AStar,2,1,,32526900,1273876,102400,175,175,15486,15139,2327,1572,3899,0
87,3,solver,AStar,3,1,,32631200,1273876,86016,175,175,15486,15139,2327,1572,3899,0
87,4,solver,AStar,4,1,,33104700,1273876,98304,175,175,15486,15139,2327,1572,3899,0
87,5,solver,AStar,5,1,,33420700,1273876,163840,175,175,15486,15139,2327,1572,3899,0
88,1,generator,Backtracking,1,1,,106984000,561204,303104,177,177,15840,15489,0,0,0,0
88,2,generator,Backtracking,2,1,,107975000,583876,200704,177,177,15840,15489,0,0,0,0
88,3,generator,Backtracking,3,1,,107116500,557340,61440,177,177,15840,15489,0,0,0,0
88,4,generator,Backtracking,4,1,,106757500,527196,45056,177,177,15840,15489,0,0,0,0
88,5,generator,Backtracking,5,1,,109059300,568708,4096,177,177,15840,15489,0,0,0,0
88,1,generator,Kruskal,1,1,,112204400,3369452,3026944,177,177,15840,15489,0,0,0,0
88,2,generator,Kruskal,2,1,,113480000,3369452,-2813952,177,177,15840,15489,0,0,0,0
88,3,generator,Kruskal,3,1,,115289900,3369452,1146880,177,177,15840,15489,0,0,0,0
88,4,generator,Kruskal,4,1,,113797300,3369452,102400,177,177,15840,15489,0,0,0,0
88,5,generator,Kruskal,5,1,,113278000,3369452,135168,177,177,15840,15489,0,0,0,0
88,1,solver,Backtracking,1,1,,85439300,3100260,-49152,177,177,15840,15489,2211,13122,15333,0
88,2,solver,Backtracking,2,1,,83873800,3100260,122880,177,177,15840,15489,2211,13122,15333,0
88,3,solver,Backtracking,3,1,,83258100,3100260,16384,177,177,15840,15489,2211,13122,15333,0
88,4,solver,Backtracking,4,1,,86735000,3100260,-73728,177,177,15840,15489,2211,13122,15333,0
88,5,solver,Backtracking,5,1,,86572500,3100260,73728,177,177,15840,15489,2211,13122,15333,0
88,1,solver,AStar,1,1,,29529300,1256820,-512000,177,177,15840,15489,2211,1370,3581,0
88,2,solver,AStar,2,1,,31648100,1256820,65536,177,177,15840,15489,2211,1370,3581,0
88,3,solver,AStar,3,1,,30063500,1256820,135168,177,177,15840,15489,2211,1370,3581,0
88,4,solver,AStar,4,1,,31274700,1256820,114688,177,177,15840,15489,2211,1370,3581,0
88,5,solver,AStar,5,1,,30240600,1256820,155648,177,177,15840,15489,2211,1370,3581,0
89,1,generator,Backtracking,1,1,,110924800,529012,-5132288,179,179,16198,15843,0,0,0,0
89,2,generator,Backtracking,2,1,,107333600,582612,802816,179,179,16198,15843,0,0,0,0
89,3,generator,Backtracking,3,1,,110445000,600868,524288,179,179,16198,15843,0,0,0,0
89,4,generator,Backtracking,4,1,,109032400,549468,188416,179,179,16198,15843,0,0,0,0
89,5,generator,Backtracking,5,1,,107548900,570636,106496,179,179,16198,15843,0,0,0,0
89,1,generator,Kruskal,1,1,,112624900,3440404,4714496,179,179,16198,15843,0,0,0,0
89,2,generator,Kruskal,2,1,,116223700,3440404,290816,179,179,16198,15843,0,0,0,0
89,3,generator,Kruskal,3,1,,116750100,3440404,-36864,179,179,16198,15843,0,0,0,0
89,4,generator,Kruskal,4,1,,113524100,3440404,12288,179,179,16198,15843,0,0,0,0
89,5,generator,Kruskal,5,1,,117633200,3440404,-1695744,179,179,16198,15843,0,0,0,0
89,1,solver,Backtracking,1,1,,85925300,3157332,-233472,179,179,16198,15843,2115,13572,15687,0
89,2,solver,Backtracking,2,1,,90882200,3157332,495616,179,179,16198,15843,2115,13572,15687,0
89,3,solver,Backtracking,3,1,,86702300,3157332,-253952,179,179,16198,15843,2115,13572,15687,0
89,4,solver,Backtracking,4,1,,86260300,3157332,-32768,179,179,16198,15843,2115,13572,15687,0
89,5,solver,Backtracking,5,1,,88042400,3157332,110592,179,179,16198,15843,2115,13572,15687,0
89,1,solver,AStar,1,1,,30280300,1266732,-651264,179,179,16198,15843,2115,1168,3283,0
89,2,solver,AStar,2,1,,26973100,1266732,299008,179,179,16198,15843,2115,1168,3283,0
89,3,solver,AStar,3,1,,28265400,1266732,-65536,179,179,16198,15843,2115,1168,3283,0
89,4,solver,AStar,4,1,,27948100,1266732,0,179,179,16198,15843,2115,1168,3283,0
89,5,solver,AStar,5,1,,28769000,1266732,0,179,179,16198,15843,2115,1168,3283,0
90,1,generator,Backtracking,1,1,,112947100,558916,462848,181,181,16560,16201,0,0,0,0
90,2,generator,Backtracking,2,1,,109217600,578124,176128,181,181,16560,16201,0,0,0,0
90,3,generator,Backtracking,3,1,,111600300,598052,73728,181,181,16560,16201,0,0,0,0
90,4,generator,Backtracking,4,1,,108619700,552812,-4550656,181,181,16560,16201,0,0,0,0
90,5,generator,Backtracking,5,1,,111798700,582044,638976,181,181,16560,16201,0,0,0,0
90,1,generator,Kruskal,1,1,,117133300,3512108,5001216,181,181,16560,16201,0,0,0,0
90,2,generator,Kruskal,2,1,,120047400,3512108,454656,181,181,16560,16201,0,0,0,0
90,3,generator,Kruskal,3,1,,116711400,3512108,172032,181,181,16560,16201,0,0,0,0
90,4,generator,Kruskal,4,1,,119324900,3512108,81920,181,181,16560,16201,0,0,0,0
90,5,generator,Kruskal,5,1,,122170800,3512108,32768,181,181,16560,16201,0,0,0,0
90,1,solver,Backtracking,1,1,,89619000,3193956,475136,181,181,16560,16201,2411,13440,15851,0
90,2,solver,Backtracking,2,1,,87603400,3193956,143360,181,181,16560,16201,2411,13440,15851,0
90,3,solver,Backtracking,3,1,,88116300,3193956,-2027520,181,181,16560,16201,2411,13440,15851,0
90,4,solver,Backtracking,4,1,,89058800,3193956,471040,181,181,16560,16201,2411,13440,15851,0
90,5,solver,Backtracking,5,1,,89276600,3193956,-1826816,181,181,16560,16201,2411,13440,15851,0
90,1,solver,AStar,1,1,,36018900,1335300,446464,181,181,16560,16201,2411,1792,4203,0
90,2,solver,AStar,2,1,,35992000,1335300,16384,181,181,16560,16201,2411,1792,4203,0
90,3,solver,AStar,3,1,,36067500,1335300,0,181,181,16560,16201,2411,1792,4203,0
90,4,solver,AStar,4,1,,35122600,1335300,0,181,181,16560,16201,2411,1792,4203,0
90,5,solver,AStar,5,1,,35134900,1335300,0,181,181,16560,16201,2411,1792,4203,0
91,1,generator,Backtracking,1,1,,112030600,571068,24576,183,183,16926,16563,0,0,0,0
91,2,generator,Backtracking,2,1,,112378100,584956,61440,183,183,16926,16563,0,0,0,0
91,3,generator,Backtracking,3,1,,113834000,617948,61440,183,183,16926,16563,0,0,0,0
91,4,generator,Backtracking,4,1,,111697900,560876,20480,183,183,16926,16563,0,0,0,0
91,5,generator,Backtracking,5,1,,111419700,548668,0,183,183,16926,16563,0,0,0,0
91,1,generator,Kruskal,1,1,,122183800,3584596,929792,183,183,16926,16563,0,0,0,0
91,2,generator,Kruskal,2,1,,118970200,3584596,1277952,183,183,16926,16563,0,0,0,0
91,3,generator,Kruskal,3,1,,119800400,3584596,110592,183,183,16926,16563,0,0,0,0
91,4,generator,Kruskal,4,1,,120431300,3584596,401408,183,183,16926,16563,0,0,0,0
91,5,generator,Kruskal,5,1,,120674100,3584596,32768,183,183,16926,16563,0,0,0,0
91,1,solver,Backtracking,1,1,,89305600,3263972,-1957888,183,183,16926,16563,2527,13778,16305,0
91,2,solver,Backtracking,2,1,,94553500,3263972,389120,183,183,16926,16563,2527,13778,16305,0
